Search rep 1 (of 5)
random seed = 15967
gen	best_like	time	optPrecision
5640	-472.5551142	9	0.157
5650	-472.5551142	9	0.157
5660	-472.5545621	9	0.157
5670	-472.5545621	9	0.157
5680	-472.5545621	9	0.157
5690	-472.5528947	9	0.157
5700	-472.5528947	9	0.157
5710	-472.5526671	9	0.157
5720	-472.5526671	9	0.157
5730	-472.5526671	9	0.157
5740	-472.5526657	9	0.157
5750	-472.5525416	9	0.157
5760	-472.5525416	9	0.157
5770	-472.5525297	9	0.157
5780	-472.5525297	10	0.157
5790	-472.5525297	10	0.157
5800	-472.5523403	10	0.157
5810	-472.5507608	10	0.157
5820	-472.550528	10	0.157
5830	-472.5468619	10	0.157
5840	-472.5468619	10	0.157
5850	-472.5458658	10	0.157
5860	-472.5458658	10	0.157
5870	-472.5454032	10	0.157
5880	-472.5454032	10	0.157
5890	-472.5454032	10	0.157
5900	-472.5451151	10	0.157
5910	-472.5447092	10	0.108
5920	-472.5447092	10	0.108
5930	-472.5398657	10	0.108
5940	-472.5398657	10	0.108
5950	-472.5369131	10	0.108
5960	-472.5363709	10	0.108
5970	-472.5328767	10	0.108
5980	-472.5328767	10	0.108
5990	-472.5328767	10	0.108
6000	-472.5300831	10	0.108
6010	-472.5296835	10	0.108
6020	-472.5296835	10	0.108
6030	-472.5296835	10	0.108
6040	-472.5296135	10	0.108
6050	-472.5290889	10	0.108
6060	-472.5277172	10	0.108
6070	-472.5153763	10	0.108
6080	-472.5153763	10	0.108
6090	-472.5153763	10	0.108
6100	-472.5153763	10	0.108
6110	-472.5152271	10	0.108
6120	-472.5152271	10	0.108
6130	-472.5152271	10	0.108
6140	-472.5152271	10	0.108
6150	-472.5152271	10	0.108
6160	-472.5151819	10	0.108
6170	-472.5144535	10	0.108
6180	-472.5078228	10	0.108
6190	-472.5078228	10	0.108
6200	-472.5017535	10	0.108
6210	-472.4939263	10	0.108
6220	-472.4939263	10	0.108
6230	-472.4935866	10	0.108
6240	-472.4935866	10	0.108
6250	-472.4927151	10	0.108
6260	-472.4916182	10	0.108
6270	-472.4910687	10	0.108
6280	-472.4910687	10	0.108
6290	-472.490158	10	0.108
6300	-472.490158	10	0.108
6310	-472.490158	10	0.108
6320	-472.4870622	10	0.108
6330	-472.4870622	10	0.108
6340	-472.4870621	11	0.108
6350	-472.4855644	11	0.108
6360	-472.4855644	11	0.108
6370	-472.4855644	11	0.108
6380	-472.4855644	11	0.108
6390	-472.4855644	11	0.108
6400	-472.4855644	11	0.108
6410	-472.4855644	11	0.108
6420	-472.4855644	11	0.108
6430	-472.4852866	11	0.108
6440	-472.485148	11	0.108
6450	-472.485148	11	0.108
6460	-472.4851265	11	0.108
6470	-472.4840722	11	0.108
6480	-472.4836861	11	0.108
6490	-472.4834597	11	0.108
6500	-472.4834582	11	0.108
6510	-472.4816244	11	0.108
6520	-472.4816244	11	0.108
6530	-472.480876	11	0.108
6540	-472.4800073	11	0.108
6550	-472.4800073	11	0.108
6560	-472.4796771	11	0.108
6570	-472.4788029	11	0.108
6580	-472.4783152	11	0.108
6590	-472.4783152	11	0.108
6600	-472.4783152	11	0.108
6610	-472.4762754	11	0.059
6620	-472.475944	11	0.059
6630	-472.4755255	11	0.059
6640	-472.4754765	11	0.059
6650	-472.4754765	11	0.059
6660	-472.4754017	11	0.059
6670	-472.4754017	11	0.059
6680	-472.4754017	11	0.059
6690	-472.4754017	11	0.059
6700	-472.4752712	11	0.059
6710	-472.4752148	11	0.059
6720	-472.4751625	11	0.059
6730	-472.4742537	11	0.059
6740	-472.4742537	11	0.059
6750	-472.4742537	11	0.059
6760	-472.4742537	11	0.059
6770	-472.4740283	11	0.059
6780	-472.4740283	11	0.059
6790	-472.4740283	11	0.059
6800	-472.4738523	11	0.059
6810	-472.4738523	11	0.059
6820	-472.4738523	11	0.059
6830	-472.4738523	11	0.059
6840	-472.4738503	12	0.059
6850	-472.4738503	12	0.059
6860	-472.4738503	12	0.059
6870	-472.4738503	12	0.059
6880	-472.4738503	12	0.059
6890	-472.4738493	12	0.059
6900	-472.4738493	12	0.059
6910	-472.4738491	12	0.059
6920	-472.4738491	12	0.059
6930	-472.4734267	12	0.059
6940	-472.4734267	12	0.059
6950	-472.4733907	12	0.059
6960	-472.4733106	12	0.059
6970	-472.4733105	12	0.059
6980	-472.4733105	12	0.059
6990	-472.473273	12	0.059
7000	-472.4732729	12	0.059
7010	-472.4703505	12	0.059
7020	-472.4703403	12	0.059
7030	-472.4703403	12	0.059
7040	-472.4703403	12	0.059
7050	-472.4700527	12	0.059
7060	-472.4700526	12	0.059
7070	-472.4700484	12	0.059
7080	-472.470031	12	0.059
7090	-472.470031	12	0.059
7100	-472.470031	12	0.059
7110	-472.4178018	12	0.01
7120	-472.4177672	12	0.01
7130	-472.4177672	12	0.01
7140	-472.4175761	12	0.01
7150	-472.4175761	12	0.01
7160	-472.4175761	12	0.01
7170	-472.4175761	12	0.01
7180	-472.4175761	12	0.01
