Search rep 1 (of 5)
random seed = 60728
gen	best_like	time	optPrecision
6840	-13315.80379	87	0.01
6850	-13315.80379	88	0.01
6860	-13315.80379	88	0.01
6870	-13315.80379	88	0.01
6880	-13315.80375	88	0.01
6890	-13315.80375	88	0.01
6900	-13315.80375	88	0.01
6910	-13315.80375	89	0.01
6920	-13315.80375	89	0.01
6930	-13315.80375	89	0.01
6940	-13315.80375	89	0.01
6950	-13315.80371	89	0.01
6960	-13315.80371	89	0.01
6970	-13315.80371	89	0.01
6980	-13315.80371	90	0.01
6990	-13315.80371	90	0.01
7000	-13315.80371	90	0.01
7010	-13315.80371	90	0.01
7020	-13315.80371	90	0.01
7030	-13315.80371	90	0.01
7040	-13315.80371	91	0.01
7050	-13315.80371	91	0.01
7060	-13315.80371	91	0.01
7070	-13315.80364	91	0.01
7080	-13315.80364	91	0.01
7090	-13315.80364	91	0.01
7100	-13315.80364	92	0.01
7110	-13315.80364	92	0.01
7120	-13315.80364	92	0.01
7130	-13315.80364	92	0.01
7140	-13315.80364	92	0.01
7150	-13315.80364	92	0.01
7160	-13315.80364	92	0.01
7170	-13315.80364	93	0.01
7180	-13315.80361	93	0.01
7190	-13315.80361	93	0.01
7200	-13315.80338	93	0.01
7210	-13315.80338	93	0.01
7220	-13315.80338	93	0.01
7230	-13315.80338	94	0.01
7240	-13315.80338	94	0.01
7250	-13315.80338	94	0.01
7260	-13315.80338	94	0.01
7270	-13315.80338	94	0.01
7280	-13315.80338	94	0.01
7290	-13315.80338	95	0.01
7300	-13315.80338	95	0.01
7310	-13315.80338	95	0.01
7320	-13315.80338	95	0.01
7330	-13315.80338	95	0.01
7340	-13315.80338	95	0.01
7350	-13315.80338	96	0.01
7360	-13315.80338	96	0.01
7370	-13315.80338	96	0.01
7380	-13315.80338	96	0.01
7390	-13315.80338	96	0.01
7400	-13315.80338	96	0.01
7410	-13315.80338	96	0.01
7420	-13315.80338	97	0.01
7430	-13315.80271	97	0.01
7440	-13315.80271	97	0.01
7450	-13315.80271	97	0.01
7460	-13315.79972	97	0.01
7470	-13315.79969	97	0.01
7480	-13315.79969	97	0.01
7490	-13315.79969	98	0.01
7500	-13315.79866	98	0.01
7510	-13315.79866	98	0.01
7520	-13315.79866	98	0.01
7530	-13315.79866	98	0.01
7540	-13315.79866	98	0.01
7550	-13315.79866	99	0.01
7560	-13315.79866	99	0.01
7570	-13315.79866	99	0.01
7580	-13315.79858	99	0.01
7590	-13315.79858	99	0.01
7600	-13315.79858	99	0.01
7610	-13315.79858	99	0.01
7620	-13315.79858	100	0.01
7630	-13315.79858	100	0.01
7640	-13315.79858	100	0.01
7650	-13315.79858	100	0.01
7660	-13315.79858	100	0.01
7670	-13315.79858	100	0.01
7680	-13315.79858	101	0.01
7690	-13315.79858	101	0.01
7700	-13315.79858	101	0.01
7710	-13315.79858	101	0.01
7720	-13315.79858	101	0.01
7730	-13315.79858	101	0.01
7740	-13315.79807	101	0.01
7750	-13315.79807	102	0.01
7760	-13315.79807	102	0.01
7770	-13315.79807	102	0.01
7780	-13315.79807	102	0.01
7790	-13315.79807	102	0.01
7800	-13315.79807	102	0.01
7810	-13315.79807	103	0.01
7820	-13315.79794	103	0.01
7830	-13315.79794	103	0.01
7840	-13315.79794	103	0.01
7850	-13315.79794	103	0.01
7860	-13315.79794	103	0.01
7870	-13315.79794	104	0.01
7880	-13315.79794	104	0.01
7890	-13315.79794	104	0.01
7900	-13315.79792	104	0.01
7910	-13315.79792	104	0.01
7920	-13315.79792	104	0.01
7930	-13315.79792	104	0.01
7940	-13315.79792	105	0.01
7950	-13315.79792	105	0.01
7960	-13315.79792	105	0.01
7970	-13315.79792	105	0.01
7980	-13315.79792	105	0.01
7990	-13315.79792	105	0.01
8000	-13315.79792	106	0.01
Score after final optimization: -13315.78207
Final	-13315.78207	106	0.01
Search rep 2 (of 5)
random seed = 60728
gen	best_like	time	optPrecision
0	-13444.37562	106	0.5
10	-13442.44812	106	0.5
20	-13441.88504	106	0.5
30	-13440.42001	107	0.5
40	-13438.16155	107	0.5
50	-13436.93853	107	0.5
60	-13436.72796	107	0.5
70	-13436.33838	107	0.5
80	-13434.17306	107	0.5
90	-13434.0037	107	0.5
100	-13434.0037	107	0.5
110	-13433.31873	107	0.5
120	-13432.32006	108	0.5
130	-13432.21064	108	0.5
140	-13430.96482	108	0.5
150	-13427.79712	108	0.5
160	-13427.10366	108	0.5
170	-13426.04152	108	0.5
180	-13425.60901	108	0.5
190	-13422.79722	108	0.5
200	-13419.82342	109	0.5
210	-13419.18727	109	0.5
220	-13419.18727	109	0.5
230	-13418.83346	109	0.5
240	-13418.68479	109	0.5
250	-13417.81658	109	0.5
260	-13417.79945	109	0.5
270	-13416.16875	109	0.5
280	-13413.79268	109	0.5
290	-13412.47463	110	0.5
300	-13409.78051	110	0.5
310	-13402.52314	110	0.5
320	-13400.09701	110	0.5
330	-13398.88511	110	0.5
340	-13394.47167	110	0.5
350	-13387.25221	110	0.5
360	-13386.09767	110	0.5
370	-13385.59678	110	0.5
380	-13382.47093	110	0.5
390	-13382.26414	110	0.5
400	-13380.81154	110	0.5
410	-13376.59706	110	0.5
420	-13372.30527	110	0.5
430	-13369.24414	110	0.5
440	-13369.04528	110	0.5
450	-13365.95875	110	0.5
460	-13363.09607	110	0.5
470	-13361.11521	111	0.5
480	-13360.88978	111	0.5
490	-13359.94524	111	0.5
500	-13359.64197	111	0.5
510	-13356.84588	111	0.402
520	-13356.61776	111	0.402
530	-13353.87943	111	0.402
540	-13352.70315	111	0.402
550	-13351.88632	111	0.402
560	-13350.50615	111	0.402
570	-13349.2122	111	0.402
580	-13349.14716	111	0.402
590	-13347.90884	111	0.402
600	-13347.42391	111	0.402
610	-13347.23065	111	0.402
620	-13347.18619	111	0.402
630	-13344.09323	111	0.402
640	-13343.83335	111	0.402
650	-13343.67679	112	0.402
660	-13342.66112	112	0.402
